	motifs_int	motifs_str	k	M	f	t	T	indice
{5} {5} {18} {24} {5}	[{5}, {5}, {18}, {24}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_DET} {feats_Number=Sing}	313	139	5596	1223	48978	inf
{5} {18} {5,24} {5,26}	[{5}, {18}, {24, 5}, {26, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	316	154	6197	1223	48978	inf
{17,18} {5,24} {4,5}	[{17, 18}, {24, 5}, {4, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing}	329	165	6611	1223	48978	inf
{730} {24} {3,26}	[{730}, {24}, {26, 3}]	{wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	372	253	10130	1223	48978	inf
{3} {18} {4}	[{3}, {18}, {4}]	{pos_NOUN} {pos_ADP} {feats_Gender=Masc}	332	141	5681	1223	48978	inf
{5} {18,730} {5}	[{5}, {730, 18}, {5}]	{feats_Number=Sing} {pos_ADP,wp_▁de} {feats_Number=Sing}	337	186	7447	1223	48978	inf
{18} {5,24,26} {26}	[{18}, {24, 26, 5}, {26}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {feats_Gender=Fem}	321	189	7573	1223	48978	inf
{5} {5} {18,730}	[{5}, {5}, {730, 18}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP,wp_▁de}	369	268	10758	1223	48978	inf
{5,24,25,27} {3} {18}	[{24, 25, 27, 5}, {3}, {18}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	327	204	8170	1223	48978	inf
{17,18} {5,24} {26}	[{17, 18}, {24, 5}, {26}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Fem}	312	156	6265	1223	48978	inf
{3} {18} {5,24} {3}	[{3}, {18}, {24, 5}, {3}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	340	245	9841	1223	48978	inf
{4,5} {5} {5}	[{4, 5}, {5}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing}	324	184	7377	1223	48978	inf
{5} {18} {5} {3,5}	[{5}, {18}, {5}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	390	259	10386	1223	48978	inf
{92} {92} {18} {5}	[{92}, {92}, {18}, {5}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {feats_Number=Sing}	320	144	5773	1223	48978	inf
{4} {4} {18}	[{4}, {4}, {18}]	{feats_Gender=Masc} {feats_Gender=Masc} {pos_ADP}	384	261	10457	1223	48978	inf
{92} {3,92} {18}	[{92}, {3, 92}, {18}]	{feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {pos_ADP}	310	140	5604	1223	48978	inf
{26} {18} {3}	[{26}, {18}, {3}]	{feats_Gender=Fem} {pos_ADP} {pos_NOUN}	323	138	5560	1223	48978	inf
