	motifs_int	motifs_str	k	M	f	t	T	indice
{5,24,25,27} {5} {17,18} {5}	[{24, 25, 27, 5}, {5}, {17, 18}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2607	898	48978	-21.534953687595678
{5} {5} {105,1034,1035,1037}	[{5}, {5}, {105, 1034, 1035, 1037}]	{feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT,lemma_,,feats_,,wp_,}	0	48	2616	898	48978	-21.61139603895714
{5} {5} {1037}	[{5}, {5}, {1037}]	{feats_Number=Sing} {feats_Number=Sing} {wp_,}	0	48	2617	898	48978	-21.61989055854367
{3,5} {17,18} {5,24}	[{3, 5}, {17, 18}, {24, 5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET}	0	48	2622	898	48978	-21.662365932089156
{26} {18} {24,27} {26}	[{26}, {18}, {24, 27}, {26}]	{feats_Gender=Fem} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	0	48	2625	898	48978	-21.68785337700502
{26} {26} {18} {5}	[{26}, {26}, {18}, {5}]	{feats_Gender=Fem} {feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	0	48	2632	898	48978	-21.74733056042953
{18} {24,27} {3,4} {18}	[{18}, {24, 27}, {3, 4}, {18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP}	0	48	2638	898	48978	-21.798318224076564
{24,27} {3} {17,18} {24}	[{24, 27}, {3}, {17, 18}, {24}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {pos_DET}	0	48	2640	898	48978	-21.815315593526126
{18} {24} {3,26} {18}	[{18}, {24}, {26, 3}, {18}]	{pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Fem} {pos_ADP}	0	48	2644	898	48978	-21.849312554978315
{3} {17,18} {5,24,27} {3,5}	[{3}, {17, 18}, {24, 27, 5}, {3, 5}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	48	2649	898	48978	-21.89181292488948
{3} {17,18} {5,24,27} {3}	[{3}, {17, 18}, {24, 27, 5}, {3}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	0	48	2650	898	48978	-21.900313554727376
{24} {3,26} {17,18,728,730}	[{24}, {26, 3}, {728, 17, 18, 730}]	{pos_DET} {pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de}	0	48	2661	898	48978	-21.993832713937906
{24} {3,26} {17,18,730}	[{24}, {26, 3}, {17, 18, 730}]	{pos_DET} {pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,wp_▁de}	0	48	2664	898	48978	-22.019341831830186
{5} {5} {17,18} {26}	[{5}, {5}, {17, 18}, {26}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Gender=Fem}	0	48	2664	898	48978	-22.019341831830186
{18,692,695} {5,23,24,25,27} {5}	[{18, 692, 695}, {5, 23, 24, 25, 27}, {5}]	{pos_ADP,lemma_à,wp_▁à} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	48	2665	898	48978	-22.02784524193231
{24} {3,26} {730}	[{24}, {26, 3}, {730}]	{pos_DET} {pos_NOUN,feats_Gender=Fem} {wp_▁de}	0	48	2668	898	48978	-22.053356584779184
{5,23,24,25,27} {5} {18} {24}	[{5, 23, 24, 25, 27}, {5}, {18}, {24}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP} {pos_DET}	0	49	2670	898	48978	-22.070365073819456
{24} {26} {17,18,728,730}	[{24}, {26}, {728, 17, 18, 730}]	{pos_DET} {feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de}	0	49	2673	898	48978	-22.095879198371474
{18} {24} {26} {18}	[{18}, {24}, {26}, {18}]	{pos_ADP} {pos_DET} {feats_Gender=Fem} {pos_ADP}	0	49	2673	898	48978	-22.095879198371474
{18,692,695} {23,24,25,27} {5}	[{18, 692, 695}, {24, 25, 27, 23}, {5}]	{pos_ADP,lemma_à,wp_▁à} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	49	2673	898	48978	-22.095879198371474
{24} {26} {17,18,730}	[{24}, {26}, {17, 18, 730}]	{pos_DET} {feats_Gender=Fem} {lemma_de,pos_ADP,wp_▁de}	0	49	2676	898	48978	-22.121394992265095
{4,5,24,27} {4,5} {18}	[{24, 27, 4, 5}, {4, 5}, {18}]	{feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {pos_ADP}	0	49	2677	898	48978	-22.129900627877955
{5} {3,5} {18} {5,24} {5}	[{5}, {3, 5}, {18}, {24, 5}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	49	2678	898	48978	-22.138406449015353
