	motifs_int	motifs_str	k	M	f	t	T	indice
{18} {4,5,24,27} {3,4}	[{18}, {24, 27, 4, 5}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	235	143	8158	860	48978	10.527824837834796
{5} {26} {5}	[{5}, {26}, {5}]	{feats_Number=Sing} {feats_Gender=Fem} {feats_Number=Sing}	233	106	6063	860	48978	10.525032885930749
{17,18,730} {24} {3,4}	[{17, 18, 730}, {24}, {3, 4}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Masc}	250	169	9667	860	48978	10.499161671160405
{26} {18} {24} {3}	[{26}, {18}, {24}, {3}]	{feats_Gender=Fem} {pos_ADP} {pos_DET} {pos_NOUN}	216	128	7332	860	48978	10.487693988309164
{5} {18,730} {5}	[{5}, {730, 18}, {5}]	{feats_Number=Sing} {pos_ADP,wp_▁de} {feats_Number=Sing}	221	130	7447	860	48978	10.477834925008827
{24} {3,5} {11}	[{24}, {3, 5}, {11}]	{pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADJ}	222	109	6204	860	48978	10.476349478645606
{17,18} {24,27} {4,5}	[{17, 18}, {24, 27}, {4, 5}]	{lemma_de,pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing}	225	111	6332	860	48978	10.475727593318428
{17,18} {5,24} {4}	[{17, 18}, {24, 5}, {4}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Masc}	235	116	6614	860	48978	10.47449798990997
{23,24,25,27} {3} {105}	[{24, 25, 27, 23}, {3}, {105}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_PUNCT}	219	100	5731	860	48978	10.471763332950118
{23,24,25,27} {3} {17,18,728,730}	[{24, 25, 27, 23}, {3}, {728, 17, 18, 730}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	217	131	7501	860	48978	10.456421247025567
{5} {18} {5,24,27} {3,5}	[{5}, {18}, {24, 27, 5}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	230	137	7817	860	48978	10.453767585116495
{4} {5} {5}	[{4}, {5}, {5}]	{feats_Gender=Masc} {feats_Number=Sing} {feats_Number=Sing}	218	132	7530	860	48978	10.442476628007679
{17,18,730} {23,24,25,27} {3,4}	[{17, 18, 730}, {24, 25, 27, 23}, {3, 4}]	{lemma_de,pos_ADP,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	241	115	6555	860	48978	10.441606699169778
