	motifs_int	motifs_str	k	M	f	t	T	indice
{18} {5} {5} {17,18,730}	[{18}, {5}, {5}, {17, 18, 730}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de}	0	93	1706	2694	48978	-42.68575081958874
{24} {3} {17,18} {3,5}	[{24}, {3}, {17, 18}, {3, 5}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN,feats_Number=Sing}	0	93	1706	2694	48978	-42.68575081958874
{18} {5} {5} {730}	[{18}, {5}, {5}, {730}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {wp_▁de}	0	94	1709	2694	48978	-42.76220267653562
{5} {3,4,5} {18} {5}	[{5}, {3, 4, 5}, {18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	0	94	1713	2694	48978	-42.8641462597454
{3,4} {18} {5,24,27} {5}	[{3, 4}, {18}, {24, 27, 5}, {5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	0	94	1714	2694	48978	-42.889633543885125
{23,24,25,27} {3,4} {18} {5}	[{24, 25, 27, 23}, {3, 4}, {18}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	0	94	1718	2694	48978	-42.99158823467796
{17,18} {24} {3} {105}	[{17, 18}, {24}, {3}, {105}]	{lemma_de,pos_ADP} {pos_DET} {pos_NOUN} {pos_PUNCT}	0	94	1719	2694	48978	-43.01707829599785
{5} {3,4} {18} {5}	[{5}, {3, 4}, {18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	0	94	1719	2694	48978	-43.01707829599785
{92} {26} {18}	[{92}, {26}, {18}]	{feats_Number=Plur} {feats_Gender=Fem} {pos_ADP}	0	94	1721	2694	48978	-43.0680600853249
{23,24,25,27} {4} {105}	[{24, 25, 27, 23}, {4}, {105}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {pos_PUNCT}	0	94	1724	2694	48978	-43.14453693598313
{3} {17,18,728,730} {5} {5,26}	[{3}, {728, 17, 18, 730}, {5}, {26, 5}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	94	1724	2694	48978	-43.14453693598313
{3,4} {18} {5,24,27}	[{3, 4}, {18}, {24, 27, 5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	94	1725	2694	48978	-43.17003033075343
{3} {17,18,730} {5} {5,26}	[{3}, {17, 18, 730}, {5}, {26, 5}]	{pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	94	1725	2694	48978	-43.17003033075343
{24} {3} {17,18} {5,24} {5}	[{24}, {3}, {17, 18}, {24, 5}, {5}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	95	1726	2694	48978	-43.19552428116198
{5,23,24,25,27} {3,5} {5,11}	[{5, 23, 24, 25, 27}, {3, 5}, {11, 5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	0	95	1726	2694	48978	-43.19552428116198
{5,24,27} {5,26} {5,26}	[{24, 27, 5}, {26, 5}, {26, 5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	0	95	1728	2694	48978	-43.246513849171954
{18} {24,27,92} {3,26,92}	[{18}, {24, 27, 92}, {26, 3, 92}]	{pos_ADP} {pos_DET,feats_PronType=Art,feats_Number=Plur} {pos_NOUN,feats_Gender=Fem,feats_Number=Plur}	0	95	1729	2694	48978	-43.272009466748095
{18} {24,27,92} {3,26}	[{18}, {24, 27, 92}, {26, 3}]	{pos_ADP} {pos_DET,feats_PronType=Art,feats_Number=Plur} {pos_NOUN,feats_Gender=Fem}	0	95	1730	2694	48978	-43.297505640063626
{18} {5,24,27} {3,5} {18} {5}	[{18}, {24, 27, 5}, {3, 5}, {18}, {5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	0	95	1733	2694	48978	-43.37399749482569
{92} {92} {26,92}	[{92}, {92}, {26, 92}]	{feats_Number=Plur} {feats_Number=Plur} {feats_Gender=Fem,feats_Number=Plur}	0	95	1734	2694	48978	-43.39949589142737
{18} {5,24,27} {3} {18} {5}	[{18}, {24, 27, 5}, {3}, {18}, {5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	0	95	1736	2694	48978	-43.45049435227863
{18} {24} {3} {92}	[{18}, {24}, {3}, {92}]	{pos_ADP} {pos_DET} {pos_NOUN} {feats_Number=Plur}	0	95	1737	2694	48978	-43.475994416502935
{24} {3} {17,18} {5,24}	[{24}, {3}, {17, 18}, {24, 5}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET}	0	95	1739	2694	48978	-43.526996213003905
{82196} {5} {5}	[{82196}, {5}, {5}]	{wp_’} {feats_Number=Sing} {feats_Number=Sing}	0	96	1744	2694	48978	-43.65451043451121
{5,23,24,25,27} {4,5} {5}	[{5, 23, 24, 25, 27}, {4, 5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing}	0	96	1745	2694	48978	-43.6800149470521
{92} {18} {23,24,25,27}	[{92}, {18}, {24, 25, 27, 23}]	{feats_Number=Plur} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	0	96	1746	2694	48978	-43.70552001576212
{5,24,25,27} {4,5} {5}	[{24, 25, 27, 5}, {4, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing}	0	96	1746	2694	48978	-43.70552001576212
{24} {3} {18} {24} {26}	[{24}, {3}, {18}, {24}, {26}]	{pos_DET} {pos_NOUN} {pos_ADP} {pos_DET} {feats_Gender=Fem}	0	97	1768	2694	48978	-44.26677228051521
{5,24} {3,5} {18} {5,24}	[{24, 5}, {3, 5}, {18}, {24, 5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET}	0	97	1769	2694	48978	-44.292290147232805
{5} {5} {17,18} {5,24}	[{5}, {5}, {17, 18}, {24, 5}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET}	0	97	1770	2694	48978	-44.31780857062511
{18,692} {5,24,27} {3,5}	[{18, 692}, {24, 27, 5}, {3, 5}]	{pos_ADP,lemma_à} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	97	1773	2694	48978	-44.3943671814823
{5,24} {3} {18} {5,24}	[{24, 5}, {3}, {18}, {24, 5}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET}	0	97	1773	2694	48978	-44.3943671814823
{23,24,25,27} {4} {5}	[{24, 25, 27, 23}, {4}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {feats_Number=Sing}	0	97	1774	2694	48978	-44.419887832053774
{18,692} {24,27} {3,5}	[{18, 692}, {24, 27}, {3, 5}]	{pos_ADP,lemma_à} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	97	1774	2694	48978	-44.419887832053774
{24,25,27} {4} {5}	[{24, 25, 27}, {4}, {5}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {feats_Number=Sing}	0	97	1775	2694	48978	-44.44540903947692
{3} {17,18,728,730} {3,26}	[{3}, {728, 17, 18, 730}, {26, 3}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN,feats_Gender=Fem}	0	97	1777	2694	48978	-44.496453124903496
{18,692} {5,24,27} {3}	[{18, 692}, {24, 27, 5}, {3}]	{pos_ADP,lemma_à} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	0	97	1780	2694	48978	-44.573023430050235
{4} {17,18} {5,26}	[{4}, {17, 18}, {26, 5}]	{feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	0	98	1785	2694	48978	-44.70065174547967
{17,18} {92} {4,92}	[{17, 18}, {92}, {4, 92}]	{lemma_de,pos_ADP} {feats_Number=Plur} {feats_Gender=Masc,feats_Number=Plur}	0	98	1788	2694	48978	-44.7772354199201
{3,5} {17,18,728,730} {5} {5}	[{3, 5}, {728, 17, 18, 730}, {5}, {5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {feats_Number=Sing}	0	98	1791	2694	48978	-44.8538241090338
{3,5} {17,18,730} {5} {5}	[{3, 5}, {17, 18, 730}, {5}, {5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {feats_Number=Sing}	0	98	1792	2694	48978	-44.879354786600835
{5,23,24,25,27} {5} {18} {5} {5}	[{5, 23, 24, 25, 27}, {5}, {18}, {5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	98	1797	2694	48978	-45.00701653403643
{17,18} {92} {4}	[{17, 18}, {92}, {4}]	{lemma_de,pos_ADP} {feats_Number=Plur} {feats_Gender=Masc}	0	98	1798	2694	48978	-45.032550555620595
{5,24,25,27} {5} {18} {5} {5}	[{24, 25, 27, 5}, {5}, {18}, {5}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	98	1798	2694	48978	-45.032550555620595
{730} {26} {26}	[{730}, {26}, {26}]	{wp_▁de} {feats_Gender=Fem} {feats_Gender=Fem}	0	99	1812	2694	48978	-45.39008539947242
{24,27} {3,4} {17,18,728,730}	[{24, 27}, {3, 4}, {728, 17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de}	0	99	1815	2694	48978	-45.466714229760015
{24} {3,4} {105}	[{24}, {3, 4}, {105}]	{pos_DET} {pos_NOUN,feats_Gender=Masc} {pos_PUNCT}	0	99	1815	2694	48978	-45.466714229760015
{24,27} {3,4} {17,18,730}	[{24, 27}, {3, 4}, {17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP,wp_▁de}	0	99	1816	2694	48978	-45.49225828883063
{24,26} {26} {18}	[{24, 26}, {26}, {18}]	{pos_DET,feats_Gender=Fem} {feats_Gender=Fem} {pos_ADP}	0	100	1818	2694	48978	-45.5433480806615
{3,5} {17,18,728,730} {24}	[{3, 5}, {728, 17, 18, 730}, {24}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET}	0	100	1824	2694	48978	-45.69663084690991
