	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{26} {18} {5} {5,26}	[{26}, {18}, {5}, {26, 5}]	{feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	-103.20544845034635	inf	-25.787450450837508	-10.479431087760432	-30.492514276030676	-9.705682320951606	-24.773078078483966	-230.57623966608617	-105.07987184593817	10.341250160425076	inf	inf	inf	-35.243255208492556	-39.278484668248986	-16.915864789372172	inf	-30.929000195100766	-18.03964184097639	-78.8912542471723	10.519845267863591	-92.62251581065782	-112.75835810580138	10.614592077677571	inf	10.812184659740042	-6.843808568886717	inf	-41.94602129916899	inf	-21.214326459572938	-44.266083185572874	11.144162334024509	10.55009986360386	-24.686167382733615	inf	inf	-9.161458560603176
{3} {18} {5,24,27}	[{3}, {18}, {24, 27, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	-inf	inf	10.707218062337647	4.397145717542335	-117.80126744280903	4.011739731566555	6.40003372708227	inf	-inf	10.49972052942226	inf	inf	inf	4.82377050980483	inf	inf	inf	inf	5.016387043681377	3.5153378139552145	10.877058353836409	-inf	-inf	10.638476781375822	inf	11.173588784587972	0.8472531148378969	inf	-162.12045953739562	inf	6.743867594717935	inf	11.659881112250213	11.115621107580191	6.534184163859564	10.721240780201342	inf	7.027063435661018
{5} {5} {18} {24}	[{5}, {5}, {18}, {24}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_DET}	-275.80703209601944	inf	10.318473138623032	10.260694938242564	-81.3577838166129	9.825057451085621	10.147301724309715	-inf	-280.82812430419796	10.278014121823002	inf	10.64778744569468	inf	inf	10.64717931597733	10.908219488350783	11.176445758109043	inf	10.732943448972694	-210.7149171886132	10.269919417820395	-247.4662774886652	-301.4013609732994	10.323649587571722	inf	10.613784884711052	-18.25085963335345	inf	-111.9449417848824	inf	inf	11.031236932448948	10.51332364345776	10.35189833965258	10.255103262679993	10.429836751477414	inf	inf
{5} {17,18} {5}	[{5}, {17, 18}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	-inf	inf	inf	3.6355319194263234	-137.20377161966599	inf	2.744240498960853	inf	-inf	inf	inf	inf	inf	6.224928326856146	inf	inf	inf	8.707077665075872	9.330497835870007	1.8108368657703395	inf	0.9335680553347158	-inf	inf	inf	inf	1.8907360093247982	inf	-188.8424966109507	inf	inf	inf	inf	inf	2.8329103199823424	inf	inf	4.603550575968429
{17,18} {24} {3,4}	[{17, 18}, {24}, {3, 4}]	{lemma_de,pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Masc}	-inf	inf	10.772846195780248	8.111649737923706	-128.01478110083212	6.764706945522033	5.755908793299246	6.422437977836917	-inf	10.629688217798158	inf	inf	inf	2.958841544746889	inf	inf	8.931068131415426	inf	8.03318814485198	1.6554473096955142	3.9815912264638937	2.027968920760222	-inf	10.713576524037622	inf	inf	-28.70299364134022	inf	-176.18621752989787	inf	8.806476620180684	6.64660902984803	inf	11.372242276106645	5.888012673717835	inf	inf	inf
{17,18,728,730} {5,24} {3,5}	[{728, 17, 18, 730}, {24, 5}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	-inf	inf	11.5564760784605	3.7361698493566546	-152.31192866175348	8.197459015364414	3.467118977942591	2.4914209298935495	-inf	12.07360477970425	inf	inf	inf	2.3388303097270016	inf	inf	inf	5.646345109244889	2.4998874677675196	-1.0411564158890212	inf	-1.3559628518063214	-4.353521914875238	11.257308105946745	inf	inf	-34.14144176594363	inf	-209.65452101576514	inf	7.70210172902005	4.48607685522406	inf	inf	3.3401705195846447	inf	inf	6.690167526683201
{3} {18} {5,24} {3,5,26}	[{3}, {18}, {24, 5}, {26, 3, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	-135.64121852854768	inf	-33.88149030442184	10.552304308709807	-40.06409890016471	-12.751251835417607	-32.54860185818206	-303.2062457099783	-138.10580340521423	10.136200881731416	11.110100168457656	10.600604334508818	inf	-46.30696328019216	-51.60977251417608	11.028700378687372	10.595965932277972	-40.63766745683853	-23.70111649014701	-103.67521236865055	10.210060532541597	-121.7269814995991	-148.2022652484238	10.218642137954717	inf	10.375610362470017	-8.991243547631122	inf	-55.11535187665976	inf	inf	-58.16435357083953	10.325990386050687	10.418827421717884	-32.43440143174512	10.558327638070185	inf	-12.036229249407349
{4,5} {5} {18} {5}	[{4, 5}, {5}, {18}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-118.24193623404226	inf	-29.540306014312417	-12.004173463372156	-34.93039809685545	10.727302239743748	-28.37825944889991	-264.2358257213031	-120.3898802719316	10.721124063019445	inf	inf	inf	-40.37291204038257	-44.995801036017355	inf	inf	-35.43043838529793	-20.664666226569754	-90.38116208870538	10.843515536432903	-106.11500790725019	-129.1889946231264	10.717941682025277	inf	inf	-7.839521711887238	inf	-48.05185486097854	inf	-24.3014522739135	-50.70985003110867	inf	11.906225664911117	-28.27869633481201	inf	inf	-10.494412887314871
{4,5} {18} {5} {5}	[{4, 5}, {18}, {5}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	-122.20731879731353	inf	-30.52981468812155	-12.406185101050506	-36.100539928585626	10.307382901105452	-29.328828862506334	-273.11532313898226	-124.42741358843011	10.326973037610731	inf	10.723150764955722	inf	-41.72546964193772	-46.50332365585094	10.819546214000079	11.460936574514076	-36.617338893278294	-21.356789073680275	-93.41107009582666	10.440124368634212	-109.67311972103496	-133.52214042470558	10.310971303824143	inf	10.551009449335877	-8.102047946047117	inf	-49.66183058112604	inf	-25.115420422197925	-52.40894079702465	10.41007029428329	10.410462169538405	-29.225929522099168	10.820157645295163	inf	-10.845856849680137
{4,5,24,27} {4,5} {4}	[{24, 27, 4, 5}, {4, 5}, {4}]	{feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc}	-40.377170379496675	inf	-10.094798611223398	-4.102762879348446	-11.936230891934393	-3.7998571783122603	-9.697784143950527	-90.11651858687132	-41.1099044902969	10.90243855450268	-9.913269963138934	inf	inf	-13.795407319493828	-15.374467245562823	-6.622350563036132	-13.761131301716413	-12.107052830302674	-7.0622362716229405	-30.870494374320653	-3.4747036908218645	-36.23976809926804	-44.1112858510105	-10.0494107119528	-8.5876983092334	inf	-2.679466030829561	-2.8809644798566714	-16.418270563502706	inf	-8.304879116255552	-17.32607305882601	-4.866392284815391	-8.395365098175018	-9.6637679483391	-3.721353875995531	-9.83387041817087	-3.586803406391524
{5} {5} {18} {5,23,24,25,27} {5}	[{5}, {5}, {18}, {5, 23, 24, 25, 27}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	-114.87602991452371	inf	-28.70032814869711	-11.662907563028856	-33.93708793765167	-10.801765135594199	-27.571335744073252	-256.6996540499743	-116.96273687624347	10.25087462427471	11.047495646224059	10.512163311302281	inf	-39.22475774769281	-43.71610532478658	10.983216494517263	10.688487487128175	-34.42290252048565	-20.07713022667216	-87.80924862966394	10.128905359734619	-103.0947718893973	-125.5109560665794	10.142509052183751	inf	10.311470839034516	-7.616663621880857	inf	-46.68519279729486	inf	-23.610485037453014	-49.26754384794203	10.576304546025332	10.28016314122721	-27.474604637304882	10.60750185612092	inf	-10.196073307584351
{17,18,730} {4,5,24} {4,5}	[{17, 18, 730}, {24, 4, 5}, {4, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing}	-115.7428170545128	inf	10.304511599550578	-11.750792822638168	-34.19289076092538	10.253136633651689	-27.77913964754941	-258.64028368036355	-117.84529323304385	10.350085080201026	inf	11.377995059457172	inf	-39.52043646629565	-44.04565886463025	inf	-39.42221297735884	-34.682368792278496	-20.228436388511245	-88.47157215598646	10.44641436454461	-103.87254477877549	-126.45812046529316	10.31254886887244	inf	-21.230854914287193	-7.674055711058534	-8.251189943533493	-47.03714204673413	inf	inf	-49.638973057311176	11.054512267741934	-24.047664441614444	-27.68167923064711	11.234695260319294	inf	inf
{18} {5,23,24,25,27,1271} {3,5}	[{18}, {5, 1271, 23, 24, 25, 27}, {3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l} {pos_NOUN,feats_Number=Sing}	-163.08614543221614	inf	-40.726039636947014	-16.54829061097817	-48.15838858711644	-15.326361761449451	-39.123754856603	-inf	-166.05049612766996	10.593597080172092	inf	inf	inf	-55.66341495681844	inf	inf	inf	inf	-28.48834158424082	-124.64172358702957	11.001661782576477	-146.35114622513618	-178.1947279602207	10.683626930805103	inf	inf	-10.806918188368515	inf	-66.25306969633458	inf	inf	-69.91876575692882	inf	11.221673562864623	-38.986473358996506	inf	inf	inf
{18} {24} {3} {105}	[{18}, {24}, {3}, {105}]	{pos_ADP} {pos_DET} {pos_NOUN} {pos_PUNCT}	-216.80428478701452	inf	inf	inf	-63.989081611705366	-20.361635561046775	-51.98257447168873	-inf	-220.74795170051954	11.220494340535542	inf	inf	inf	-73.96353673372148	inf	inf	inf	inf	inf	-165.6687917890293	inf	-194.54263200780636	-236.90532382860928	11.67652243930234	inf	inf	-14.35711568444202	inf	-88.03867417174315	inf	inf	inf	inf	inf	-51.80014243905471	inf	inf	inf
{18,692,693,695} {24} {5}	[{18, 692, 693, 695}, {24}, {5}]	{pos_ADP,lemma_à,feats_à,wp_▁à} {pos_DET} {feats_Number=Sing}	-104.89178010587284	inf	-26.208385488826984	-10.65045648882855	-30.990280909375684	-9.864078524154142	-25.17745007461697	-234.35028201137487	-106.7968731114653	10.785732978580988	inf	inf	inf	-35.818608694521735	-39.91974703346896	inf	inf	-31.43389491657066	-18.33407865357937	-80.17989297483875	11.023518563155672	-94.13571689475887	-114.60101220833768	10.796522940236832	inf	-19.24259997825295	-6.955495142329062	inf	-42.630857270010004	inf	-21.560593239497848	-44.98881927603858	inf	-21.795545693662262	-25.089120289202544	inf	inf	-9.310972041250562
{24} {4} {18} {5}	[{24}, {4}, {18}, {5}]	{pos_DET} {feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	-168.89384790380234	inf	10.688819432870972	inf	-49.87070541552556	-15.871068907598417	-40.51467027282155	-inf	-171.9640046390232	10.667025400035497	inf	inf	inf	-57.64277741341094	inf	inf	inf	-50.584758499116774	inf	-129.07803500237475	10.550238490894504	-151.56169540597253	-184.54179129408763	10.67747815959607	inf	inf	-11.190979110915487	inf	-68.60932731762799	inf	inf	-72.40551380109424	11.394396103186805	11.056902211726648	-40.37250566940776	inf	inf	-14.981070502785139
{24} {26} {5,26}	[{24}, {26}, {26, 5}]	{pos_DET} {feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	-85.11838214324595	inf	11.007553271137038	-8.64464640200435	-25.15266201846166	-8.006382292109345	-20.43506792285249	-190.11053500488185	-86.66394022314158	10.579152962878506	-20.889198265125682	inf	inf	-29.0711519408816	-32.3994118065554	inf	-28.998908345530815	-25.51268625395278	-14.880939669875172	-65.06887366506339	10.846830494124168	-76.39196078163977	-92.99510474328493	-21.176112462799264	inf	-15.618312194842131	-5.6456087424534145	inf	-34.59956520776769	inf	-17.499623727437907	-36.513104348431675	inf	inf	-20.36337998465066	-7.840965850801209	inf	inf
{5} {5} {17,18}	[{5}, {5}, {17, 18}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP}	-inf	inf	inf	3.271245679634204	-146.80210058848036	8.569323237005845	2.0916105807532923	5.0400071167560165	-inf	inf	inf	inf	inf	7.712172168254327	inf	inf	inf	6.330578073613658	inf	2.6956393891582913	inf	0.3404088866303401	-inf	inf	inf	inf	-0.31348878418299553	inf	-202.06408436585275	inf	inf	10.298902088936531	inf	inf	2.1699140700471156	inf	inf	12.091921819962415
{3} {18} {24,27} {3}	[{3}, {18}, {24, 27}, {3}]	{pos_NOUN} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	-inf	inf	10.408065613974333	9.798682540529505	-110.59213940318399	4.589215966713556	7.788002394434777	inf	-inf	10.527400757797894	inf	inf	inf	7.103267306600481	inf	inf	inf	inf	9.602069020166313	-286.6170633786403	11.461187490928511	-inf	-inf	10.36965728341338	inf	inf	1.4807732457603178	inf	-152.19326690260996	inf	inf	inf	inf	10.761782656899301	7.933378864474043	inf	inf	7.483067747529677
{4} {18} {24,27}	[{4}, {18}, {24, 27}]	{feats_Gender=Masc} {pos_ADP} {pos_DET,feats_PronType=Art}	-318.53119503356805	inf	11.281845571884404	6.9344596368082225	-93.92146054882286	7.941996607437406	-76.2929003459573	inf	-inf	10.833200657313887	inf	inf	inf	inf	inf	inf	inf	inf	6.991327755932626	-243.32148666952617	11.372640111817686	-285.782605194507	-inf	11.019284079901078	inf	inf	-21.06648315596029	inf	-129.24035153254246	inf	inf	inf	inf	11.3442916700499	-76.02506499254538	inf	inf	8.137998351209134
{5} {5} {5,26}	[{5}, {5}, {26, 5}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	-212.17735672224214	inf	inf	-21.51711658613094	-62.62618176098969	inf	11.051022321824604	-inf	-216.03661230033768	inf	inf	inf	inf	inf	inf	inf	-72.2080022826429	-63.52301914135896	inf	-162.1355631079072	inf	-190.39202824626358	-231.84805224542265	inf	inf	inf	-14.051517378016905	inf	-86.16296397002937	inf	inf	inf	inf	inf	inf	inf	inf	inf
{5} {18} {23,24,25,27} {5}	[{5}, {18}, {24, 25, 27, 23}, {5}]	{feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	-267.1211943815919	inf	10.13563121048614	8.158202591621574	-78.80222531949545	9.973666941153061	10.001529667338486	-inf	-271.98355904624924	10.064295648752951	10.815340552619396	10.362210907410116	inf	inf	10.302414044053362	10.418222004549499	10.443276042466584	inf	10.347320300054985	-204.08479082219083	10.086245739432513	-239.6759380112534	-291.9061993923499	10.125156050158006	inf	10.283954340442673	-17.67804217261134	inf	-108.42719692238633	inf	10.695751427419466	10.501305073977377	10.188421654494093	10.08809153928518	10.076853977271247	10.193438043359025	inf	11.248734607095205
{5,24,27} {3} {5}	[{24, 27, 5}, {3}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	-281.29007298902246	inf	10.934116613108454	inf	-82.97077679433261	10.502485786625947	10.5407906031799	-inf	-286.4113853623096	10.968530504784386	inf	inf	inf	inf	inf	inf	inf	inf	inf	-214.9000583944986	10.708697260861626	-252.38391790945104	-307.39541520271183	10.87076835478135	inf	inf	-18.61238855208077	inf	-114.16528811283499	inf	inf	inf	inf	10.929386344950744	10.912329363501552	inf	inf	inf
{18} {4,5,23,24,25,27,43,44} {4,5}	[{18}, {4, 5, 43, 44, 23, 24, 25, 27}, {4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Gender=Masc,feats_Number=Sing}	-225.91423228731085	inf	inf	inf	-66.67212765122483	10.926258503028967	-54.16183338406582	-inf	-230.0241297177066	inf	inf	inf	inf	inf	inf	inf	inf	inf	-39.43638284382432	-172.625036567185	inf	-202.71458105725	-246.86275595667098	inf	inf	inf	-14.958700043359032	inf	-91.73133164648469	inf	inf	inf	inf	inf	-53.97174787512126	inf	inf	inf
{4} {5} {4}	[{4}, {5}, {4}]	{feats_Gender=Masc} {feats_Number=Sing} {feats_Gender=Masc}	-141.97956966691152	inf	-35.46255961904929	-14.410140424092164	-41.93383076899255	11.824095181667534	-34.06744558256972	-317.4085376787038	-144.5595406546746	inf	inf	inf	inf	-48.46821938597132	-54.018693238940514	inf	-48.34774362353587	-42.5341813361496	-24.806973224330445	-108.51771287267333	inf	-127.41405083002542	-155.12877936111784	inf	inf	inf	-9.410679770005371	inf	-57.688018029788104	inf	inf	inf	inf	inf	-33.94791383814614	inf	inf	inf
{4,5} {4} {18}	[{4, 5}, {4}, {18}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc} {pos_ADP}	-229.53620924532018	inf	10.657072181867498	-23.272668284039263	-67.73873135941174	10.362019993120958	-55.02815587456375	-inf	-233.7122097075057	10.659876705652083	inf	inf	inf	inf	inf	inf	inf	inf	inf	-175.39061536430225	10.633347702635955	-205.96356313043373	-250.82174740601803	10.618414322070212	inf	11.773203575107786	-15.197841136215755	inf	-93.19931948669885	inf	inf	inf	inf	10.661536746763172	-54.835027746421176	11.301608941927638	inf	inf
{5,24} {3,5} {18} {5}	[{24, 5}, {3, 5}, {18}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-226.2872321697715	inf	inf	inf	-66.78197260883307	inf	-54.25105245590958	-inf	-230.40393672516268	inf	inf	inf	inf	-77.19221819355079	inf	inf	inf	inf	inf	-172.90984563512504	inf	-203.0491706356092	-247.2704606237967	inf	inf	inf	-14.983328413197405	inf	-91.88251268670106	inf	inf	inf	inf	inf	-54.06065360318327	inf	inf	inf
{18} {23,24,25,27} {3} {18}	[{18}, {24, 25, 27, 23}, {3}, {18}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	-inf	inf	inf	9.373504784769283	-100.4465413357095	4.083414906127945	5.908447420010479	inf	-inf	inf	inf	inf	inf	8.729259782418277	inf	inf	inf	inf	inf	-260.26368758292	inf	-305.69416840212864	-inf	inf	inf	inf	-22.528494101350116	inf	-138.22385333190212	inf	inf	inf	inf	inf	6.025654258777607	inf	inf	inf
{26} {18} {24,27}	[{26}, {18}, {24, 27}]	{feats_Gender=Fem} {pos_ADP} {pos_DET,feats_PronType=Art}	-258.2943234575717	inf	11.011822985401244	inf	-76.20470761784684	8.3927662687061	10.457519068475088	-inf	-262.9954257862147	11.10568050656914	inf	inf	inf	-88.08552369908452	inf	inf	inf	inf	inf	-197.34660068744816	12.275343624777145	-231.7588952670651	-282.2570965890086	10.939569702157911	inf	inf	7.329774728100507	inf	-104.85179346809609	inf	inf	inf	inf	10.889058603560864	10.731803089443376	inf	inf	inf
{3} {18} {5,26}	[{3}, {18}, {26, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	-inf	inf	inf	inf	-134.30689274538713	6.51741682558939	1.2744785876559181	inf	-inf	10.781948898244224	inf	inf	inf	4.915426132046156	inf	inf	inf	4.3910398036148575	inf	0.35610431960938105	inf	2.089539683852174	-inf	inf	inf	inf	3.2327661850698597	inf	-184.85238466735464	inf	inf	9.316198065734067	inf	inf	1.3292913867604252	inf	inf	4.3073366893119545
{4} {5} {4,5}	[{4}, {5}, {4, 5}]	{feats_Gender=Masc} {feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	-133.49921917727107	inf	-33.34713440364161	-13.550755606078184	-39.43218654346681	11.493631821631038	-32.03527585983255	-298.40739219746257	-135.92481472160136	inf	inf	inf	inf	-45.57652833690602	-50.795638434382624	inf	-45.463244496230494	-39.9967038965108	-23.32736567584236	-102.03868074211947	inf	-119.80505546430658	-145.86152551869313	inf	inf	inf	-8.849483333449374	inf	-54.245879851089256	inf	-27.432922664492096	inf	inf	inf	-31.922877219951392	inf	inf	inf
{4,5} {5} {4}	[{4, 5}, {5}, {4}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {feats_Gender=Masc}	-133.35886587171157	inf	-33.31212023913534	-13.536530977290576	-39.39077995789604	10.340053210452949	-32.001639689372496	-298.09296245270605	-135.7819067421645	10.494963610429208	inf	11.471145122092468	inf	-45.52866604188419	-50.74229175301736	inf	-45.41550123487632	-39.95470422849511	-23.302875253947047	-101.93144715042878	10.414783766641927	-119.67912194154653	-145.70815030116387	10.481928378890027	inf	11.244972173508595	-8.840194314189892	inf	-54.1889071576237	inf	-27.404120506594822	inf	10.835353682024733	10.439752584343129	-31.889359112409895	11.15884874932176	inf	inf
